2005-01-03,25.190001,25.790001,23.82,24.17,72899700,18.938002
2005-01-02,26.25,26.5,25.129999,25.16,75992300,19.713699
2005-03-01,26.799999,27.1,25.639999,26.280001,79642800,20.527925
2004-01-12,26.950001,27.440001,26.68,26.719999,84488000,20.871618
2004-01-11,28.16,30.200001,26.1,26.809999,86446000,20.941919
2004-01-10,27.82,28.889999,27.549999,27.969999,65742900,19.602715
2004-01-09,27.23,27.790001,26.74,27.65,57725200,19.378443
2004-02-08,28.27,28.549999,26.85,27.299999,52104600,19.133146
2004-01-07,28.700001,29.889999,27.25,28.49,76666600,19.908428
2004-01-06,26.129999,28.799999,25.860001,28.559999,77068200,19.957344
2004-03-05,26.190001,26.6,25.42,26.23,58942400,18.32917
2004-01-04,24.950001,27.719999,24.85,26.129999,77386600,18.259293
2004-01-03,26.629999,26.719999,24.01,24.93,77111900,17.42075
2004-02-02,27.610001,27.799999,26.35,26.530001,57385900,18.538807
2004-02-01,27.58,28.83,27.26,27.65,63635800,19.321447
2003-01-12,25.9,27.549999,25.5,27.370001,69030000,19.125788
2003-03-11,26.35,26.75,24.84,25.709999,77670400,17.965801
2003-01-10,28.030001,29.459999,25.91,26.139999,63898000,18.266279
2003-02-09,26.700001,30,26.469999,27.799999,62697200,19.31789
2003-01-08,26.33,26.950001,25.43,26.52,47667100,18.428434
2003-01-07,25.59,27.809999,25.389999,26.41,61659800,18.351997
2003-02-06,24.98,26.51,23.6,25.639999,77050900,17.816933
2003-01-05,25.540001,26.5,23.889999,24.610001,66480900,17.101198
2003-01-04,24.459999,26.43,23.950001,25.57,62151600,17.76829
2003-03-03,24.02,26.799999,22.549999,24.209999,68727900,16.823242
2003-03-02,47.93,49.099998,23.299999,23.700001,73871300,16.468851
2003-02-01,52.299999,57.32,47.029999,47.459999,86929500,16.436844
2002-02-12,58.650002,58.959999,51.259998,51.700001,63170400,17.905285
2002-01-11,52.43,58.639999,51.900002,57.68,79219500,19.976341
2002-01-10,44.32,54.07,43.189999,53.470001,112232300,18.51829
2002-03-09,48.52,51.099998,43.110001,43.740002,90564100,15.148495
2002-01-08,47.580002,53.450001,43.799999,49.080002,80631600,16.9979
2002-01-07,54.119999,54.93,41.41,47.98,114821000,16.616936
2002-03-06,50.990002,56.439999,49.169998,54.700001,96181400,18.944277
2002-01-05,52.16,56.439999,48.349998,50.91,67578800,17.631683
2002-01-04,59.830002,60.400002,51.439999,52.259998,67948300,18.09923
2002-01-03,59.049999,65,58.310001,60.310001,55857200,20.88719
2002-01-02,64.150002,64.5,57.150002,58.34,63117200,20.20492
2002-02-01,66.650002,70.620003,61.330002,63.709999,68080000,22.064714
2001-03-12,63.830002,69.889999,63.799999,66.25,51004700,22.944393
2001-01-11,60.080002,68.339996,59.599998,64.209999,65676300,22.237879
2001-01-10,50.939999,63.630001,50.41,58.150002,78938700,20.139116
2001-04-09,57.189999,59.080002,47.5,51.169998,108497700,17.721729
2001-01-08,66.800003,67.540001,56.299999,57.049999,52686800,19.758152
2001-02-07,72.050003,73.150002,64.199997,66.190002,72106300,22.923615
2001-01-06,69.599998,76.150002,66.010002,73,73498100,25.282124
2001-01-05,67.660004,72.150002,67.25,69.18,83999400,23.959141
2001-02-04,54.8125,71.099998,51.0625,67.75,107508700,23.463888
2001-01-03,58.5625,61.125,49.75,54.6875,90297700,18.939947
2001-01-02,60.8125,65.0625,53.875,59,85342300,20.433496
2001-02-01,44.125,64.75,42.875,61.0625,99401400,21.147804
2000-01-12,58.0625,60.625,40.3125,43.375,107832200,15.022084
2000-01-11,68.5,72.375,57,57.375,103841100,19.87071
2000-02-10,60.5,70.125,48.4375,68.875,116994900,23.85351
2000-01-09,70,72.0625,58.625,60.3125,74979300,20.888056
2000-01-08,69.9375,74.875,68.125,69.8125,56172800,24.178196
2000-03-07,79.6875,82.875,67.25,69.8125,65223400,24.178196
2000-01-06,64.375,82.1875,63.8125,80,69063900,27.706436
2000-01-05,72.875,74,60.375,62.5625,63609000,21.667299
2000-03-04,94.4375,96.5,65,69.75,122959400,24.156549
2000-01-03,89.625,115,88.9375,106.25,90976900,36.797611
2000-01-02,98.5,110,88.125,89.375,69646200,30.953285
2000-03-01,117.375,118.625,94.875,97.875,67403400,33.897095
1999-01-12,91.0625,119.9375,90.875,116.75,57886100,40.434082
1999-01-11,93.25,94.5,84.375,91.046883,72828600,31.532309
1999-01-10,90.1875,95.25,85.0625,92.5625,54369300,32.057213
1999-01-09,92.3125,97.875,88.8125,90.5625,48796600,31.364553
1999-02-08,85.6875,96.375,81.625,92.5625,63403500,32.057213
1999-01-07,89.875,100.75,85.5,85.8125,56944200,29.719482
1999-01-06,80.625,90.25,76.125,90.1875,42956400,31.234678
1999-03-05,81.4375,81.8125,75.5,80.6875,58290200,27.94454
1999-01-04,91.25,95.625,79.875,81.3125,58198000,28.160995
1999-01-03,149.562485,180.375,87.875,89.625,70789600,31.039867
1999-01-02,175.437515,175.937515,143.98436,150.125,87282900,25.996431
1999-04-01,139.60936,175.125,136,175,81688900,30.303915
1998-01-12,120.25,144,120.125,138.687515,51152500,24.015856
1998-02-11,106.375,130.26564,104.75,122,61680300,21.126158
1998-01-10,108.062477,110.125,87.75,105.875,77380500,18.333868
1998-01-09,95.25,114.625,94.5,110.062477,58628500,19.058994
1998-03-08,109.125,113.75,95.75,95.937523,70606100,16.613043
1998-01-07,109.125,119.625,105.375,109.937523,58318300,19.037357
1998-01-06,83.875,108.562477,83.125,108.375,59552800,18.766783
1998-01-05,90.187523,91,81.875,84.812477,56473600,14.686572
1998-01-04,89.812477,99.125,86.625,90.125,51116700,15.606517
1998-02-03,85.875,90.937523,79.25,89.5,51732000,15.498288
1998-02-02,151.75,160.062485,79.375,84.75,76292100,14.675754
1998-02-01,129.624954,150.124954,124.375038,149.187515,76808900,12.917046
1997-01-12,141.937515,146.624954,118,129.25,67425900,11.190804
1997-03-11,131.624954,142.25,129,141.5,49124300,12.25144
1997-01-10,132.5,139.624954,123.5,130,68703800,11.25574
1997-02-09,133.124954,140.25,130.624954,132.312485,57024100,11.455961
1997-01-08,141.375046,144.624954,131,132.187515,57472700,11.445141
1997-01-07,126.437523,150.75,123.25,141.375046,78917500,12.240622
1997-02-06,125,134.937515,118.25,126.375038,48022600,10.941881
1997-01-05,122,129.062485,114.875038,124,65770100,10.736244
